Ref#,Prefix,Property Name,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,State,City ,County,Street & Number,External Link,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
72001083,,Villard Hall,Listed,Single,FALSE,1, EDUCATION; ARCHITECTURE,BUILDING,OREGON,Eugene,Lane,University of Oregon,https://catalog.archives.gov/id/77849825,04/11/1972,05/05/1977,,,72001083
74001715,,"Watzek, Aubrey R., House",Listed,Single,FALSE,0.7, ARCHITECTURE,BUILDING,OREGON,Portland,Multnomah,1061 SW Skyline Blvd.,https://catalog.archives.gov/id/77850634,11/01/1974,07/25/2011,,,74001715
85001754,,Peleliu Battlefield,Listed,Single,FALSE,7680, MILITARY,SITE,PALAU,Peleliu,Peleliu,Peleliu Island,https://catalog.archives.gov/id/131518792,02/04/1985,02/04/1985,,,85001754
66000674,,Academy of Music,Listed,Single,FALSE,0.9, ARCHITECTURE; PERFORMING ARTS,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Broad and Locust Sts.,https://catalog.archives.gov/id/71994307,10/15/1966,12/29/1962, American Academy of Music,,66000674
76001679,,"Acheson, Edward G., House",Listed,Single,FALSE,0.9, INVENTION,BUILDING,PENNSYLVANIA,Monongahela,Washington,908 Main St.,https://catalog.archives.gov/id/71994247,05/11/1976,05/11/1976,,,76001679
09000081,,Alfred Newton Richards Medical Research Laboratories and David Goddard Laboratories Buildings,Listed,Single,FALSE,2.8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,"33700-3710 Hamilton Walk, University of Pennsylvania",https://catalog.archives.gov/id/71994277,01/16/2009,01/16/2009, Biology Building,,09000081
73001586,,Allegheny County Courthouse and Jail,Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,PENNSYLVANIA,Pittsburgh,Allegheny,436 Grant St.,https://catalog.archives.gov/id/71997676,03/07/1973,04/11/1976,,,73001586
66000648,,Allegheny Portage Railroad National Historic Site,Listed,Single,FALSE,1134.9, COMMERCE; ENGINEERING; TRANSPORTATION,DISTRICT,PENNSYLVANIA,Johnstown,Blair,U.S. 22,https://catalog.archives.gov/id/71994227,10/15/1966,12/29/1962,,Allegheny Portage Railroad,66000648
66000675,,American Philosophical Society Hall,Listed,Single,FALSE,0.9, SCIENCE; RELIGION; SOCIAL HISTORY; INVENTION,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Independence Sq.,https://catalog.archives.gov/id/71994351,10/15/1966,01/12/1965, See Also:Independence National Historical Park,Independence,66000675
66000649,,Andalusia,Listed,Single,FALSE,225, COMMERCE; POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Philadelphia,Bucks,1.4 mi. N of Philadelphia on PA 32,https://catalog.archives.gov/id/71994630,11/13/1966,11/13/1966, Nicholas Biddle Estate;Pen Ryn,,66000649
14000924,,Andrew Wyeth Studio and Kuerner Farm (Boundary Expansion and Additional Documentation),Listed,Single,FALSE,,,DISTRICT,PENNSYLVANIA,Chadds Fod Rd.,Delaware,"415 Ring Road (farm), 1821 Murphy Rd. (studio)",,08/25/2014,08/25/2014,,,14000924
75001657,,"Antes, Henry, House",Listed,Single,FALSE,1.3, EDUCATION; RELIGION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Pottstown,Montgomery,NE of Pottstown on Colonial Rd.,https://catalog.archives.gov/id/71997866,05/12/1975,04/27/1992,,,75001657
71000716,,Arch Street Friends Meeting House,Listed,Single,FALSE,2.2, ARCHITECTURE; POLITICS/GOVERNMENT; RELIGION; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,320 Arch St.,https://catalog.archives.gov/id/71997016,05/27/1971,06/23/2011,,,71000716
72001144,,Athenaeum of Philadelphia,Listed,Single,FALSE,0.9, EDUCATION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,219 S. 6th St.,https://catalog.archives.gov/id/71997266,02/01/1972,12/08/1976,,,72001144
67000019,,Augustus Lutheran Church,Listed,Single,FALSE,8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Trappe,Montgomery,7th Ave. E and Main St.,https://catalog.archives.gov/id/71994415,12/24/1967,12/24/1967,,,67000019
66000676,,"Bartram, John, House",Listed,Single,FALSE,9, SCIENCE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,54th St. and Eastwick Ave.,https://catalog.archives.gov/id/71994369,10/15/1966,10/09/1960, John Bartram House and Gardens,,66000676
84001413,,Bedford Springs Hotel Historic District,Listed,Single,FALSE,300, ARCHITECTURE; POLITICS/GOVERNMENT; ENTERTAINMENT/RECREATION,DISTRICT,PENNSYLVANIA,Bedford,Bedford,"US 220, Bedford Township",https://catalog.archives.gov/id/71994143,12/20/1984,07/17/1991, Bedford Springs Hotel,,84001413
07000430,,Beth Sholom Synagogue,Listed,Single,FALSE,3.9, ARCHITECTURE,BUILDING,PENNSYLVANIA,Elkins Park (Cheltenham Township),Montgomery,8231 Old York Rd.,https://catalog.archives.gov/id/71994185,03/29/2007,03/29/2007, Temple Beth Sholom,,07000430
87000821,,Boat House Row,Listed,Single,FALSE,12, ENTERTAINMENT/RECREATION,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1--15 E. River Dr.,https://catalog.archives.gov/id/71994365,02/27/1987,02/27/1987,,,87000821
75001649,,Bomberger's Distillery,Listed,Single,FALSE,0.4, INDUSTRY; ARCHITECTURE,BUILDING,PENNSYLVANIA,Newmanstown,Lebanon,7 mi. SW of Newmanstown off PA 501,https://catalog.archives.gov/id/71996735,06/26/1975,01/16/1980, Michter's Distillery,,75001649
99000627,,Bost Building,Listed,Single,FALSE,0.9, SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Homestead Borough,Allegheny,621--623 East Eighth Avenue,https://catalog.archives.gov/id/71994213,01/20/1999,01/20/1999," Columbia Hotel;see also;Homestead Historic District,90000696",,99000627
73001668,,"Bradford, David, House",Listed,Single,FALSE,0.9, MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Washington,Washington,175 S. Main St.,https://catalog.archives.gov/id/71998542,07/16/1973,07/28/1983,,,73001668
66000660,,Brandywine Battlefield,Listed,Single,FALSE,6100, MILITARY,DISTRICT,PENNSYLVANIA,Chadds Ford,Delaware,Brandywine Battlefield Park,https://catalog.archives.gov/id/71994163,10/15/1966,01/20/1961,,,66000660
08001087,,Bryn Athyn Historic District,Listed,Single,FALSE,37.7, ARCHITECTURE; ART; TRANSPORTATION,DISTRICT,PENNSYLVANIA,Bryn Athyn,Montgomery,Huntington Pike and Cathedral Road,https://catalog.archives.gov/id/71994153,10/06/2008,10/06/2008," Pitcairn Residences: Cairnwood, Cairncrest, Glencairn; Bryn Athlyn Cathedral",,08001087
66000669,,"Buchanan, James, House",Listed,Single,FALSE,4.3, POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Lancaster,Lancaster,1120 Marietta Ave.,https://catalog.archives.gov/id/71994231,10/15/1966,07/04/1961, Wheatland,,66000669
03001034,,Buckingham Friends Meeting House,Listed,Single,FALSE,39, ARCHITECTURE; EUROPEAN; RELIGION,BUILDING,PENNSYLVANIA,Buckingham Township,Bucks,5684 Lower York Road,https://catalog.archives.gov/id/71994157,07/31/2003,07/31/2003, Buckingham Meeting of Friends; Buckingham Monthly Meeting,,03001034
66000696,,Bushy Run Battlefield,Listed,Single,FALSE,162, MILITARY,SITE,PENNSYLVANIA,Harrison City,Westmoreland,2 mi. E of Harrison City on PA 993,https://catalog.archives.gov/id/71994219,10/15/1966,10/09/1960, Bushy Run State Park,,66000696
89001101,,Cambria Iron Company,Listed,Single,FALSE,482, INDUSTRY; ENGINEERING; EUROPEAN; ARCHITECTURE,DISTRICT,PENNSYLVANIA,Johnstown,Cambria,Along Conemaugh River in the Johnstown vicinity,https://catalog.archives.gov/id/71994225,06/22/1989,06/22/1989," Cambria Iron Works;Lower Works,Gautier Plant,Franklin Plant,",,89001101
66000658,,Carlisle Indian School,Listed,Single,FALSE,24.5, MILITARY; ENTERTAINMENT/RECREATION; EDUCATION; SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Carlisle,Cumberland,E edge of Carlisle on U.S. 11,,10/15/1966,07/04/1961, Carlisle Indian Industrial School,,66000658
73001585,,Carnegie Free Library Of Braddock,Listed,Single,FALSE,2, EDUCATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Braddock,Allegheny,419 Library St.,https://catalog.archives.gov/id/71994732,06/19/1973,03/02/2012,,,73001585
70000552,,Carpenters' Hall,Listed,Single,FALSE,0.8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,310 Chestnut St.,https://catalog.archives.gov/id/71994271,04/15/1970,05/15/1970, See Also:Independence National Historical Park,Independence,70000552
06001070,,Carrie Blast Furnace Number 6 and 7,Listed,Single,FALSE,,,DISTRICT,PENNSYLVANIA,"Rankin, Munhall, Swissvale boroughs",Allegheny,North side of Monongahela River .5 mi west of Rankin Bridge,https://catalog.archives.gov/id/71994401,09/20/2006,09/20/2006,,,06001070
06001070,ADNL,Carrie Blast Furnace Number 6 and 7,Done,NHL Updated Documentation,FALSE,,,district,PENNSYLVANIA,"Rankin, Munhall, Swissvale boroughs",Allegheny,801-811 Carrie Furnace Boulevard,,,12/13/2024,,,06001070
71000693,,Cedarcroft,Listed,Single,FALSE,0, LITERATURE,BUILDING,PENNSYLVANIA,Kennett Square,Chester,N of Kennett Sq.,https://catalog.archives.gov/id/71994183,11/11/1971,11/11/1971, Bayard Taylor House,,71000693
98001372,,Chatham Village Historic District,Listed,Single,FALSE,46.4, COMMUNITY PLANNING AND DEVELOPMENT; LANDSCAPE ARCHITECTURE; ARCHITECTURE,DISTRICT,PENNSYLVANIA,Pittsburgh,Allegheny,"Roughly bounded by Virginia Ave., Bigham St.,Woodruff St., Saw Mill Run Blvd., and Olympia Rd.",https://catalog.archives.gov/id/71994391,11/25/1998,04/05/2005,,,98001372
70000553,,Christ Church,Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,22-26 N. 2nd St.,https://catalog.archives.gov/id/71994273,04/15/1970,05/15/1970,,Independence,70000553
74001801,,Church of St. James the Less,Listed,Single,FALSE,0.9, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,Hunting Park Ave. and Clearfield St.,https://catalog.archives.gov/id/71996984,11/20/1974,02/04/1985,,,74001801
66000677,,Cliveden (Chew House),Listed,Single,FALSE,5.4, MILITARY; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,6401 Germantown Ave.,,10/15/1966,01/20/1961, Chew House,,66000677
08001088,,College of Physicians of Philadelphia Building,Listed,Single,FALSE,0.9, HEALTH/MEDICINE; EDUCATION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,19 South 22nd Street,https://catalog.archives.gov/id/71994343,10/06/2008,10/06/2008,,,08001088
66000678,,Colonial Germantown Historic District,Listed,Single,FALSE,113, INDUSTRY; EUROPEAN; ARCHITECTURE; RELIGION,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,Germantown Ave. between Windrim Ave. and Upsal St.,https://catalog.archives.gov/id/71997142,10/15/1966,06/23/1965, Germantown;See Also:Cliveden;Independence National Historica,,66000678
99000628,,"Coltrane, John, House",Listed,Single,FALSE,0.9, PERFORMING ARTS; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1511 North 33rd Street,https://catalog.archives.gov/id/71994361,01/20/1999,01/20/1999,,,99000628
75001660,,"Cope, Edward Drinker, House",Listed,Single,FALSE,0.9, SCIENCE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,2102 Pine St.,https://catalog.archives.gov/id/71994373,05/15/1975,05/15/1975,,,75001660
66000671,,Cornwall Iron Furnace,Listed,Single,FALSE,175, INDUSTRY,DISTRICT,PENNSYLVANIA,Cornwall,Lebanon,Rexmont Rd. and Boyd St.,https://catalog.archives.gov/id/71994173,11/13/1966,11/03/1966,,,66000671
74001756,MP,Delaware Division of the Pennsylvania Canal,Listed,Multiple,FALSE,400, COMMUNICATIONS; TRANSPORTATION; ENGINEERING; CONSERVATION,DISTRICT,PENNSYLVANIA,Easton,Bucks,Parallels W bank of the Delaware River from Easton to Bristol,https://catalog.archives.gov/id/71992480,10/29/1974,12/08/1976, Roosevelt State Park;See Also:Bridge in Tinicum Township;Uhl,,74001756
66000695,,Drake Oil Well,Listed,Single,FALSE,0.9, INDUSTRY,BUILDING,PENNSYLVANIA,Titusville,Venango,"3 mi. SE of Titusville on PA 36, in Drake Well Memorial Park",https://catalog.archives.gov/id/71994413,11/13/1966,11/13/1966,,,66000695
66000679,,"Eakins, Thomas, House",Listed,Single,FALSE,0.1, ART,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1729 Mount Vernon Pl.,https://catalog.archives.gov/id/71994321,10/15/1966,12/21/1965,,,66000679
66000666,,East Broad Top Railroad,Listed,Single,FALSE,500, COMMERCE; TRANSPORTATION,DISTRICT,PENNSYLVANIA,Rockhill Furnace,Huntingdon,1 mi. W of Orbisonia on U.S. 522,https://catalog.archives.gov/id/71994405,10/15/1966,01/28/1964,,,66000666
66000680,,Eastern State Penitentiary,Listed,Single,FALSE,14.3, SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,21st St. and Fairmount Ave.,https://catalog.archives.gov/id/71994379,10/15/1966,06/23/1965,,,66000680
67000017,,Eisenhower National Historic Site,Listed,Single,FALSE,690.5, MILITARY; POLITICS/GOVERNMENT,DISTRICT,PENNSYLVANIA,Gettysburg,Adams,200 Eisenhower Farm Lane,https://catalog.archives.gov/id/71995194,11/27/1967,05/23/1966, See Also:Gettysburg Battlefield Historic District,Eisenhower,67000017
66000681,,Elfreth's Alley Historic District,Listed,Single,FALSE,3.5, ARCHITECTURE,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,Between 2nd and Front Sts.,https://catalog.archives.gov/id/71994263,10/15/1966,10/09/1960,,,66000681
74001737,,Emmanuel Episcopal Church,Listed,Single,FALSE,0.5, ARCHITECTURE,BUILDING,PENNSYLVANIA,Pittsburgh,Allegheny,North and Allegheny Aves.,https://catalog.archives.gov/id/71997680,05/03/1974,02/16/2000,,,74001737
67000026,,Ephrata Cloister,Listed,Single,FALSE,30, ARCHITECTURE; RELIGION,DISTRICT,PENNSYLVANIA,Ephrata,Lancaster,Jct. of US 322 and 222,https://catalog.archives.gov/id/71994187,12/24/1967,12/24/1967,,,67000026
73001615,,"Esherick, Wharton, Studio",Listed,Single,FALSE,5.5, ARCHITECTURE; ART,BUILDING,PENNSYLVANIA,Malvern,Chester,1520 Horseshoe Trail,https://catalog.archives.gov/id/71998468,04/26/1973,04/19/1993, The Wharton Esherick Museum,,73001615
74001750,,Espy House,Listed,Single,FALSE,0, MILITARY,BUILDING,PENNSYLVANIA,Bedford,Bedford,123 Pitt St.,https://catalog.archives.gov/id/71994594,11/19/1974,07/28/1983, David Espy House;Gen. Arthur St. Clair Office,,74001750
76001662,,Fairmount Water Works,Listed,Single,FALSE,0, ART; ECONOMICS; MILITARY; TRANSPORTATION; ARCHITECTURE; SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,E banks of Schuylkill River,https://catalog.archives.gov/id/71994295,05/11/1976,05/11/1976,,,76001662
74001781,,Fallingwater,Listed,Single,FALSE,0, LANDSCAPE ARCHITECTURE; CONSERVATION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Mill Run,Fayette,W of PA 381,https://catalog.archives.gov/id/71996566,07/23/1974,05/11/1976, Edgar Kaufman House,,74001781
87001292,,First Bank of the United States,Listed,Single,FALSE,0.9, ECONOMICS; LAW; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,116 S. Third St.,https://catalog.archives.gov/id/71994297,05/04/1987,05/04/1987, See Also:Independence National Historical Park,Independence,87001292
85002366,,"Fonthill, Mercer Museum and Moravian Pottery and Tile Works",Listed,Single,FALSE,0, INDUSTRY; ART; ARCHITECTURE,DISTRICT,PENNSYLVANIA,Doylestown,Bucks,Court St. and Swamp Rd. and Pine and Ashland Sts.,https://catalog.archives.gov/id/71994177,02/04/1985,02/04/1985, See Also:Fonthill;Mercer Museum;Moravian Pottery and Tile Wo,,85002366
66000643,,Forks of the Ohio,Listed,Single,FALSE,36, HISTORIC - NON-ABORIGINAL; MILITARY; POLITICS/GOVERNMENT,SITE,PENNSYLVANIA,Pittsburgh,Allegheny,Point Park,https://catalog.archives.gov/id/71994395,10/15/1966,10/09/1960,,,66000643
70000554,,Fort Mifflin,Listed,Single,FALSE,0, MILITARY; ENGINEERING,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,Marina and Penrose Ferry Rds.,https://catalog.archives.gov/id/71996924,08/29/1970,08/29/1970, Mud Island Fort;Old Fort Mifflin,,70000554
69000158,,"Founder's Hall, Girard College",Listed,Single,FALSE,41, SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,Corinthian and Girard Aves.,https://catalog.archives.gov/id/71997254,08/04/1969,08/04/1969,,,69000158
99000629,,Friends Hospital,Listed,Single,FALSE,100, HEALTH/MEDICINE; SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Philadelphia,Philadelphia,4641 Roosevelt Boulevard,https://catalog.archives.gov/id/71994345,01/20/1999,01/20/1999, Friends' Asylum For The Relief of Persons Deprived Of Reason; Friend's Asylum For The Insane,,99000629
69000156,,Fulton Opera House,Listed,Single,FALSE,0.3, PERFORMING ARTS,BUILDING,PENNSYLVANIA,Lancaster,Lancaster,12-14 N. Prince St.,https://catalog.archives.gov/id/71994229,08/11/1969,08/11/1969,,,69000156
66000670,,"Fulton, Robert, Birthplace",Listed,Single,FALSE,1, ART; TRANSPORTATION; INVENTION,BUILDING,PENNSYLVANIA,Quarryville,Lancaster,8 mi. S of Quarryville on U.S. 222,https://catalog.archives.gov/id/71994399,10/15/1966,01/29/1964,,,66000670
72001154,,Furness Library,Listed,Single,FALSE,1, ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,34th St. below Walnut on University of Pennsylvania campus,https://catalog.archives.gov/id/71997280,05/19/1972,02/04/1985," Furness Library,School of Fine Arts;Henry Charles Lea Librar",,72001154
66000663,MP,"Gallatin, Albert, House; Friendship Hill National Historic Site",Listed,Multiple,FALSE,560, MILITARY; POLITICS/GOVERNMENT,BUILDING,PENNSYLVANIA,Point Marion,Fayette,3 mi. N of Point Marion on PA 166,https://catalog.archives.gov/id/71992939,10/15/1966,01/12/1965, Friendship Hill;Friendship Hill National Historic Site,Friendship Hill,66000663
75001658,,Gemeinhaus-Lewis David De Schweinitz Residence,Listed,Single,FALSE,0.9, SCIENCE; ARCHITECTURE; RELIGION,BUILDING,PENNSYLVANIA,Bethlehem,Northampton,W. Church St.,https://catalog.archives.gov/id/71994149,05/15/1975,05/15/1975, Moravian Museum,,75001658
87000758,,Germantown Cricket Club,Listed,Single,FALSE,10, ENTERTAINMENT/RECREATION,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,5140 Morris St.,https://catalog.archives.gov/id/71994363,02/27/1987,02/27/1987, Manheim Club,,87000758
66000672,,Graeme Park,Listed,Single,FALSE,140, ARCHITECTURE,BUILDING,PENNSYLVANIA,Horsham,Montgomery,Keith Valley Rd.,https://catalog.archives.gov/id/71994215,10/15/1966,10/09/1960,,,66000672
74001755,,Green Hills Farm,Listed,Single,FALSE,58, LITERATURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Dublin,Bucks,"SW of Dublin on Dublin Rd., Hilltown Township",https://catalog.archives.gov/id/71995301,02/27/1974,01/16/1980," Buck,Pearl S.,House",,74001755
80003578,,Grey Towers,Listed,Single,FALSE,2.8, ARCHITECTURE,BUILDING,PENNSYLVANIA,Glenside,Montgomery,Easton Rd. and Limekiln Pike,https://catalog.archives.gov/id/71995685,02/14/1980,02/04/1985, William Welsh Harrison House;Beaver College,,80003578
72001092,,Gruber Wagon Works,Listed,Single,FALSE,12, INDUSTRY,BUILDING,PENNSYLVANIA,Reading,Berks,W of Reading off PA 183 in Tulpehocken Creek Park,https://catalog.archives.gov/id/71997964,06/02/1972,12/22/1977,,,72001092
00000708,,"Hagan, I. N. and Bernadine, House",Listed,Single,FALSE,,,BUILDING,PENNSYLVANIA,Chalk Hill (Stewart Township),Fayette,less than 1 mi. SW of the jct. of IN 2010 and IN 2019,https://catalog.archives.gov/id/71994167,05/16/2000,05/16/2000,,,00000708
73002139,,Harmony Historic District,Listed,Single,FALSE,17, SOCIAL HISTORY,DISTRICT,PENNSYLVANIA,Harmony,Butler,PA 68,https://catalog.archives.gov/id/71994863,03/21/1973,05/30/1974, Harmony,,73002139
76001663,,"Harper, Frances Ellen Watkins, House",Listed,Single,FALSE,0.9, BLACK; LITERATURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,1006 Bainbridge St.,https://catalog.archives.gov/id/71994355,12/08/1976,12/08/1976,,,76001663
73001620,,"Harris, John, Mansion",Listed,Single,FALSE,0.9, MILITARY; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,PENNSYLVANIA,Harrisburg,Dauphin,219 S. Front St.,https://catalog.archives.gov/id/71995807,09/20/1973,05/15/1975, Simon Cameron House,,73001620
75001638,,Harrisburg Central Railroad Station and Trainshed,Listed,Single,FALSE,3, ENGINEERING; TRANSPORTATION; ARCHITECTURE,BUILDING,PENNSYLVANIA,Harrisburg,Dauphin,Aberdeen St.,https://catalog.archives.gov/id/71995811,06/11/1975,12/08/1976, Penn Central Railroad Station and Sheds,,75001638
78002388,,"Hershey, Milton S., Mansion",Listed,Single,FALSE,9, INDUSTRY; COMMUNITY PLANNING AND DEVELOPMENT; LANDSCAPE ARCHITECTURE; ARCHITECTURE; SOCIAL HISTORY,BUILDING,PENNSYLVANIA,Hershey,Dauphin,Mansion Rd.,https://catalog.archives.gov/id/71995871,02/07/1978,05/04/1983, High Point;Hershey Country Club,,78002388
71000726,,Hill-Physick House,Listed,Single,FALSE,0.9, SCIENCE; ARCHITECTURE,BUILDING,PENNSYLVANIA,Philadelphia,Philadelphia,321 S. 4th St.,https://catalog.archives.gov/id/71997386,05/27/1971,01/07/1976, Hill-Physick-Keith House,,71000726
12001016,,Historic Moravian Bethlehem Historic District,Listed,Single,FALSE,,,DISTRICT,PENNSYLVANIA,Bethlehem,Northampton,"Church, Market and Main Streets",,10/16/2012,10/16/2012,,,12001016
12001016,ADNL,Historic Moravian Bethlehem Historic District,Done,NHL Updated Documentation,FALSE,, ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT; ECONOMICS; EDUCATION; PERFORMING ARTS; RELIGION,district,PENNSYLVANIA,Bethlehem,Northampton,"Church, Market and Main Streets",,,10/16/2012,,,12001016
69000155,,Honey Hollow Watershed,Listed,Single,FALSE,650, CONSERVATION; AGRICULTURE,DISTRICT,PENNSYLVANIA,New Hope,Bucks,2.5 mi. S of the Delaware River on PA 263,https://catalog.archives.gov/id/71996716,08/04/1969,08/04/1969,,,69000155
